_id;country;utility name;utility code;utility ID;year;Type of connection;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
1;country;utility name;utility code;utility ID;year;Type of connection; Total number of connections (residential and non-residential) in the utility area;Total Number of residential connections in the utility area;Total electricity sold per year (MWh);Length of distribution network (km) ;Total number of employees ;Average wholesale price paid per MWh (local nominal currency);Average transmission charges per MWh purchased (local nominal currency);OPEX (operation expenditures) of the distribution services (local nominal currency);CAPEX (captial expenditures) of the distribution services (local nominal currency) ;TOTEX (total expenditures) of the distribution network (local nominal currency);Energy losses in distribution per year (due to technical losses and illegal connections) %;Energy losses in distribution per year due to technical losses %;Energy losses in distribution per year due to non-technical losses (illegal connections) %;Average duration of interruptions per subscriber (hours/year);Average frequency of interruptions per subscriber (# interruptions / year);Number of residential subscribers per 100 households in the concession area (Residential coverage) # / 100 households;Number of customer complaints per year;Average duration between customer complaint and the solution of the problem (hours);Average residential tariff (local nominal currency / MWh);Average industrial tariff (local nominal currency / MWh);Installation Cost (residential) local nominal currency;Installation Cost (Industrial) local nominal currency;Year of privatization;Residencial conexions per employee;Energy sold per employee
2;country;name;code;id_conce;year;typ_conc;n_con;n_rd_con;mwh_sold;length_net;n_wrks;whosale_price_p;transm_chrs_p;opex;capex;totex;d_losses;d_losses_t;d_losses_c;dur_interr;freq_interr;coverage;complains;dur_problem;avg_rd_tariff_p;avg_in_tariff_p;inst_rd_price_p;inst_in_price_p;d_priv;rd_cn_wkr;mwh_wkr
1871;Chile;Chilectra S.A.;CHILECTRA;340;1981;Elec - Distribution;;6.501.110.628;2878564;;2.103.589.481;;;;;;0.129;;;;;;;;2507.64;;;;0;3.090.484.473;1.368.405.778
1872;Chile;Chilectra S.A.;CHILECTRA;340;1982;Elec - Distribution;;6.632.999.748;2775000;;2020;;;;;;0.165;;;;;;;;3285.59;;;;0;3.283.663.241;1.373.762.376
1873;Chile;Chilectra S.A.;CHILECTRA;340;1983;Elec - Distribution;;6.767.564.524;2751000;;2091;;;;;;0.224;;;;;;;;3206.2;;;;0;3.236.520.576;1.315.638.451
1874;Chile;Chilectra S.A.;CHILECTRA;340;1984;Elec - Distribution;;6.916.370.298;3048000;;2283;;;;;;0.193;;;;;;;;3695.06;;;;0;3.029.509.548;1.335.085.414
1875;Chile;Chilectra S.A.;CHILECTRA;340;1985;Elec - Distribution;;7.060.106.983;3129000;;2421;;;;;;0.204;;;;;;;;5715;;;;0;2.916.194.541;129.244.114
1876;Chile;Chilectra S.A.;CHILECTRA;340;1986;Elec - Distribution;;7.283.867.799;3363000;;2495;;;;;;0.209;;;;;;;;8297.23;;;;1;2.919.385.891;1.347.895.792
1877;Chile;Chilectra S.A.;CHILECTRA;340;1987;Elec - Distribution;;7.461.838.094;3621000;;2587;;;;;;0.198;;;;;;;;9490.2;;;;1;2.884.359.526;1.399.690.761
1878;Chile;Chilectra S.A.;CHILECTRA;340;1988;Elec - Distribution;;7.727.493.671;3843000;;2565;;;;;;0.188;;;;;;;;11716.84;;;;1;3.012.668.098;1.498.245.614
1879;Chile;Chilectra S.A.;CHILECTRA;340;1989;Elec - Distribution;;8.119.500.719;4153800;;2144;;;;;;0.161;;;;;;;;15765.86;;;;1;3.787.080.559;1.937.406.716
1880;Chile;Chilectra S.A.;CHILECTRA;340;1990;Elec - Distribution;;846959;4175800;;2177;;;;;;0.136;;;;;;;;17798.1;;;;1;3.890.486.909;1.918.144.235
1881;Chile;Chilectra S.A.;CHILECTRA;340;1991;Elec - Distribution;;868911;4.638.578.368;;2125;;;;;;0.133;;;;;;;;2.121.738.454;;;;1;4.088.992.941;2.182.860.409
1882;Chile;Chilectra S.A.;CHILECTRA;340;1992;Elec - Distribution;;890610;5.152.643.632;;2086;;;;;;0.12;;;;;;;;2.162.948.073;;;;1;4.269.463.087;2.470.107.206
1883;Chile;Chilectra S.A.;CHILECTRA;340;1993;Elec - Distribution;;9.947.954.359;5.723.679.604;;1.943.642.457;;;;;;0.106;;;;;;;;2.363.427.297;;;;1;5.118.201.819;2.944.821.247
1884;Chile;Chilectra S.A.;CHILECTRA;340;1994;Elec - Distribution;;1.020.531.703;6358000;;1811;;;;;;0.093;;;;;;;;2.678.068.301;;;;1;5.635.183.342;3.510.767.532
1885;Chile;Chilectra S.A.;CHILECTRA;340;1995;Elec - Distribution;;1.028.371.062;6676000;;1801;;;;;;0.09;;;;;;;;2.953.170.347;;;;1;5.710.000.346;3.706.829.539
1886;Chile;Chilectra S.A.;CHILECTRA;340;1996;Elec - Distribution;;1.062.011.595;7256000;;1643;;;;;;0.086;;;;;;;;3.039.704.031;;;;1;6.463.856.329;4.416.311.625
1887;Chile;Chilectra S.A.;CHILECTRA;340;1997;Elec - Distribution;;1.096.752.592;7646979;;1664;;;;;;0.076;;;;;;;;3.056.537.959;;;;1;6.591.061.247;4.595.540.264
1888;Chile;Chilectra S.A.;CHILECTRA;340;1998;Elec - Distribution;;1.122.925.992;8175000;;1674;;;;;;0.06;;;;;;;;;;;;1;6.708.040.573;4.883.512.545
1889;Chile;Chilectra S.A.;CHILECTRA;340;1999;Elec - Distribution;;1.146.588.819;8427166.23;;1383;;;;;;0.053;;;;;;;;;;;;1;8.290.591.608;6.093.395.683
1890;Chile;Chilectra S.A.;CHILECTRA;340;2000;Elec - Distribution;1261544;1.167.833.712;9089000;;867;;;2.00E+11;23838440000;2.23E+11;0.052;;;;;;;;;;;;1;1.346.982.366;1.048.327.566
1891;Chile;Chilectra S.A.;CHILECTRA;340;2001;Elec - Distribution;1288996;1192819.06;9585000;;722;;;2.50E+11;24007050000;2.74E+11;0.054;;;;;;;;;;;;1;1.652.103.962;1.327.562.327
1892;Chile;Chilectra S.A.;CHILECTRA;340;2002;Elec - Distribution;1319428;1.234.632.915;9952000;;720;;;2.78E+11;32925830000;3.11E+11;0.056;;;;;;;;;;;;1;1.714.767.938;1.382.222.222
1893;Chile;Chilectra S.A.;CHILECTRA;340;2003;Elec - Distribution;1340717;1.254.553.745;10518000;;745;;;3.04E+11;24867770000;3.29E+11;0.056;;;;;;47373;20.9;;;;;1;1.683.964.758;1.411.812.081
1894;Chile;Chilectra S.A.;CHILECTRA;340;2004;Elec - Distribution;1371109;1.184.638.176;11317000;;692;;;3.43E+11;32487448000;3.75E+11;0.052;;;;;;56797;18.3;;;;;1;1.711.904.879;1.635.404.624
1895;Chile;Chilectra S.A.;CHILECTRA;340;2005;Elec - Distribution;1404224;1237151;11851000;;696;;;4.35E+11;52802550000;4.88E+11;0.055;;;;;;49888;17.8;;;;;1;1.777.515.805;1.702.729.885
1896;Chile;Chilectra S.A.;CHILECTRA;340;2006;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
1897;Chile;Chilectra S.A.;CHILECTRA;340;2007;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
1898;Chile;Compaia Distribuidora de Energa  S.A.;CODINER;342;1991;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;0;;
1899;Chile;Compaia Distribuidora de Energa  S.A.;CODINER;342;1992;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;1;;
1900;Chile;Compaia Distribuidora de Energa  S.A.;CODINER;342;1993;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;1;;
1901;Chile;Compaia Distribuidora de Energa  S.A.;CODINER;342;1994;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;1;;
1902;Chile;Compaia Distribuidora de Energa  S.A.;CODINER;342;1995;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;1;;
1903;Chile;Compaia Distribuidora de Energa  S.A.;CODINER;342;1996;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;1;;
1904;Chile;Compaia Distribuidora de Energa  S.A.;CODINER;342;1997;Elec - Distribution;;5880;23.079.977;;;;;;;;;;;;;;;;;;;;1;;
1905;Chile;Compaia Distribuidora de Energa  S.A.;CODINER;342;1998;Elec - Distribution;;6562;26.414.485;;;;;;;;;;;;;;;;;;;;1;;
1906;Chile;Compaia Distribuidora de Energa  S.A.;CODINER;342;1999;Elec - Distribution;;7124;26.335.544;;;;;;;;;;;;;;;;;;;;1;;
1907;Chile;Compaia Distribuidora de Energa  S.A.;CODINER;342;2000;Elec - Distribution;;7539;27.658.675;;;;;;;;;;;;;;;;;;;;1;;
1908;Chile;Compaia Distribuidora de Energa  S.A.;CODINER;342;2001;Elec - Distribution;;7890;30700;;;;;;;;;;;;;;;;;;;;1;;
1909;Chile;Compaia Distribuidora de Energa  S.A.;CODINER;342;2002;Elec - Distribution;;8290;31300;;;;;;;;;;;;;;;;;;;;1;;
1910;Chile;Compaia Distribuidora de Energa  S.A.;CODINER;342;2003;Elec - Distribution;;8833;34600;;;;;;;;;;;;;;;;;;;;1;;
1911;Chile;Compaia Distribuidora de Energa  S.A.;CODINER;342;2004;Elec - Distribution;;9226;34700;;;;;;;;;;;;;;;;;;;;1;;
1912;Chile;Compaia Distribuidora de Energa  S.A.;CODINER;342;2005;Elec - Distribution;;9562;39900;;;;;;;;;;;;;;;;;;;;1;;
1913;Chile;Compaia Distribuidora de Energa  S.A.;CODINER;342;2006;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
1914;Chile;Compaia Distribuidora de Energa  S.A.;CODINER;342;2007;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
1915;Chile;Cooperativa Elctrica de Charra;COELCHA;343;1997;Elec - Distribution;;5899;14.145.105;;;;;;;;;;;;;;;;;;;;1;;
1916;Chile;Cooperativa Elctrica de Charra;COELCHA;343;1998;Elec - Distribution;;6406;14.384.024;;;;;;;;;;;;;;;;;;;;1;;
1917;Chile;Cooperativa Elctrica de Charra;COELCHA;343;1999;Elec - Distribution;;6965;13.258.888;;;;;;;;;;;;;;;;;;;;1;;
1918;Chile;Cooperativa Elctrica de Charra;COELCHA;343;2000;Elec - Distribution;;7710;15498.29;;;;;;;;;;;;;;;;;;;;1;;
1919;Chile;Cooperativa Elctrica de Charra;COELCHA;343;2001;Elec - Distribution;;7891;17300;;;;;;;;;;;;;;;;;;;;1;;
1920;Chile;Cooperativa Elctrica de Charra;COELCHA;343;2002;Elec - Distribution;;8142;18700;;;;;;;;;;;;;;;;;;;;1;;
1921;Chile;Cooperativa Elctrica de Charra;COELCHA;343;2003;Elec - Distribution;;8385;18700;;;;;;;;;;;;;;;;;;;;1;;
1922;Chile;Cooperativa Elctrica de Charra;COELCHA;343;2004;Elec - Distribution;;8716;21300;;;;;;;;;;;;;;;;;;;;1;;
1923;Chile;Cooperativa Elctrica de Charra;COELCHA;343;2005;Elec - Distribution;;9398;23000;;;;;;;;;;;;;;;;;;;;1;;
1924;Chile;Cooperativa Elctrica de Charra;COELCHA;343;2006;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
1925;Chile;Cooperativa Elctrica de Charra;COELCHA;343;2007;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
1926;Chile;Compaia Nacional de Fuerza Elctrica S.A.;CONAFE;345;1983;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;1;;
1927;Chile;Compaia Nacional de Fuerza Elctrica S.A.;CONAFE;345;1984;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;1;;
1928;Chile;Compaia Nacional de Fuerza Elctrica S.A.;CONAFE;345;1985;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;1;;
1929;Chile;Compaia Nacional de Fuerza Elctrica S.A.;CONAFE;345;1986;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;1;;
1930;Chile;Compaia Nacional de Fuerza Elctrica S.A.;CONAFE;345;1987;Elec - Distribution;;72435;230038;;259;;;;;;0.08;;;;;;;;;;;;1;2.796.718.147;8.881.776.062
1931;Chile;Compaia Nacional de Fuerza Elctrica S.A.;CONAFE;345;1988;Elec - Distribution;;74872;248889;;252;;;;;;0.081180812;;;;;;;;;;;;1;2.971.111.111;9.876.547.619
1932;Chile;Compaia Nacional de Fuerza Elctrica S.A.;CONAFE;345;1989;Elec - Distribution;;77303;252215;;254;;;;;;0.080291971;;;;;;;;;;;;1;3.043.425.197;9.929.724.409
1933;Chile;Compaia Nacional de Fuerza Elctrica S.A.;CONAFE;345;1990;Elec - Distribution;;79827;262566;;252;;;;;;0.077192982;;;;;;;;;;;;1;3.167.738.095;1.041.928.571
1934;Chile;Compaia Nacional de Fuerza Elctrica S.A.;CONAFE;345;1991;Elec - Distribution;;82998;283008;;245;;;;;;0.075163399;;;;;1;;;;;;;1;3.387.673.469;1.155.134.694
1935;Chile;Compaia Nacional de Fuerza Elctrica S.A.;CONAFE;345;1992;Elec - Distribution;;85787;311174;;244;;;;;;0.065868263;;;;;1;;;;;;;1;3.515.860.656;1.275.303.279
1936;Chile;Compaia Nacional de Fuerza Elctrica S.A.;CONAFE;345;1993;Elec - Distribution;;88805;339151;;233;;;;;;0.065934066;;;;;0.98;;;;;;;1;3.811.373.391;1.455.583.691
1937;Chile;Compaia Nacional de Fuerza Elctrica S.A.;CONAFE;345;1994;Elec - Distribution;104637;93928;366959;1707;218;;;;;;0.061381074;;;;;0.98;;;;;;;1;4.308.623.853;1.683.298.165
1938;Chile;Compaia Nacional de Fuerza Elctrica S.A.;CONAFE;345;1995;Elec - Distribution;109854;98581;400613;1794;2.119.150.773;;;;;;0.06088993;;;;;;;;;;;;1;4.651.910.626;1.890.441.233
1939;Chile;Compaia Nacional de Fuerza Elctrica S.A.;CONAFE;345;1996;Elec - Distribution;115035;103123;438932;2024;206;;;;;;0.061965812;;;;;;;;;;;;1;5.005.970.874;2.130.737.864
1940;Chile;Compaia Nacional de Fuerza Elctrica S.A.;CONAFE;345;1997;Elec - Distribution;119517;107528;467897;2183;202;;;;2799500000;;0.062124248;;;;;;;;;;;;1;5.323.168.317;2.316.321.782
1941;Chile;Compaia Nacional de Fuerza Elctrica S.A.;CONAFE;345;1998;Elec - Distribution;124564;113109.36;511939;;196.936.538;;;;3428500000;;0.059554078;;;;;;;;;;;;1;5.743.442.083;2.599.512.539
1942;Chile;Compaia Nacional de Fuerza Elctrica S.A.;CONAFE;345;1999;Elec - Distribution;128899;116012;543386;2503;192;;;;1744000000;;0.057090239;;;;;;;;;;;;1;6.042.291.667;2.830.135.417
1943;Chile;Compaia Nacional de Fuerza Elctrica S.A.;CONAFE;345;2000;Elec - Distribution;132616;120324;615462;2557;192;;;;;;0.055299539;;;;;;;;;;;;1;6.266.875;320.553.125
1944;Chile;Compaia Nacional de Fuerza Elctrica S.A.;CONAFE;345;2001;Elec - Distribution;;122617.35;642336;;;;;;;;;;;;;;;;;;;;1;;
1945;Chile;Compaia Nacional de Fuerza Elctrica S.A.;CONAFE;345;2002;Elec - Distribution;;125890.2;672308;;;;;;;;;;;;;;;;;;;;1;;
1946;Chile;Compaia Nacional de Fuerza Elctrica S.A.;CONAFE;345;2003;Elec - Distribution;144336;324399.6;709427;;;;;56623050000;3656000000;60279050000;;;;4.16;4.68;;;;;;;;1;;
1947;Chile;Compaia Nacional de Fuerza Elctrica S.A.;CONAFE;345;2004;Elec - Distribution;371237;334138.5;1537480;;;;;65255070000;5244000000;70499070000;;;;6.32;5.44;;82734;10;;;;;1;;
1948;Chile;Compaia Nacional de Fuerza Elctrica S.A.;CONAFE;345;2005;Elec - Distribution;383254;344912.4;1617324;;;;;;7290000000;;;;;6.07;50.2;;110552;15;;;;;1;;
1949;Chile;Compaia Nacional de Fuerza Elctrica S.A.;CONAFE;345;2006;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
1950;Chile;Compaia Nacional de Fuerza Elctrica S.A.;CONAFE;345;2007;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
1951;Chile;Cooperativa Elctrica de Curic S.A.;COOP. CURICO;346;1992;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;0;;
1952;Chile;Cooperativa Elctrica de Curic S.A.;COOP. CURICO;346;1993;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;1;;
1953;Chile;Cooperativa Elctrica de Curic S.A.;COOP. CURICO;346;1994;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;1;;
1954;Chile;Cooperativa Elctrica de Curic S.A.;COOP. CURICO;346;1995;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;1;;
1955;Chile;Cooperativa Elctrica de Curic S.A.;COOP. CURICO;346;1996;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;1;;
1956;Chile;Cooperativa Elctrica de Curic S.A.;COOP. CURICO;346;1997;Elec - Distribution;;4686;34450.64;;;;;;;;;;;;;;;;;;;;1;;
1957;Chile;Cooperativa Elctrica de Curic S.A.;COOP. CURICO;346;1998;Elec - Distribution;;5249;37.193.111;;;;;;;;;;;;;;;;;;;;1;;
1958;Chile;Cooperativa Elctrica de Curic S.A.;COOP. CURICO;346;1999;Elec - Distribution;;5503;38.196.459;;;;;;;;;;;;;;;;;;;;1;;
1959;Chile;Cooperativa Elctrica de Curic S.A.;COOP. CURICO;346;2000;Elec - Distribution;;5831;40400;;;;;;;;;;;;;;;;;;;;1;;
1960;Chile;Cooperativa Elctrica de Curic S.A.;COOP. CURICO;346;2001;Elec - Distribution;;6057;49700;;;;;;;;;;;;;;;;;;;;1;;
1961;Chile;Cooperativa Elctrica de Curic S.A.;COOP. CURICO;346;2002;Elec - Distribution;;6422;48300;;28;;;;;;;;;;;;;;;;;;1;2.293.571.429;1725
1962;Chile;Cooperativa Elctrica de Curic S.A.;COOP. CURICO;346;2003;Elec - Distribution;;6681;51800;;29;;;1644000000;92650000;1736650000;;;;;;;;;;;;;1;2.303.793.103;1.786.206.897
1963;Chile;Cooperativa Elctrica de Curic S.A.;COOP. CURICO;346;2004;Elec - Distribution;;6819;60388;;26;;;1739000000;384200000;2123200000;0.0868;;;;;;;;;;;;1;2.622.692.308;2.322.615.385
1964;Chile;Cooperativa Elctrica de Curic S.A.;COOP. CURICO;346;2005;Elec - Distribution;;7324;64700;;31;;;;;;;;;;;;;;;;;;1;2.362.580.645;2.087.096.774
1965;Chile;Cooperativa Elctrica de Curic S.A.;COOP. CURICO;346;2006;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
1966;Chile;Cooperativa Elctrica de Curic S.A.;COOP. CURICO;346;2007;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
1967;Chile;Cooperativa Elctrica de Los Angeles S.A.;COOPELAN;347;1997;Elec - Distribution;;6461;25871.1;;;;;;;;;;;;;;;;;;;;1;;
1968;Chile;Cooperativa Elctrica de Los Angeles S.A.;COOPELAN;347;1998;Elec - Distribution;;7178;29.810.058;;;;;;;;;;;;;;;;;;;;1;;
1969;Chile;Cooperativa Elctrica de Los Angeles S.A.;COOPELAN;347;1999;Elec - Distribution;;7639;31.850.799;;;;;;;;;;;;;;;;;;;;1;;
1970;Chile;Cooperativa Elctrica de Los Angeles S.A.;COOPELAN;347;2000;Elec - Distribution;;8089;30610.77;;;;;;;;;;;;;;;;;;;;1;;
1971;Chile;Cooperativa Elctrica de Los Angeles S.A.;COOPELAN;347;2001;Elec - Distribution;;8426;33000;;;;;;;;;;;;;;;;;;;;1;;
1972;Chile;Cooperativa Elctrica de Los Angeles S.A.;COOPELAN;347;2002;Elec - Distribution;;9180;35100;;;;;;;;;;;;;;;;;;;;1;;
1973;Chile;Cooperativa Elctrica de Los Angeles S.A.;COOPELAN;347;2003;Elec - Distribution;;9870;38200;;;;;;;;;;;;;;;;;;;;1;;
1974;Chile;Cooperativa Elctrica de Los Angeles S.A.;COOPELAN;347;2004;Elec - Distribution;;10836;44400;;;;;;;;;;;;;;;;;;;;1;;
1975;Chile;Cooperativa Elctrica de Los Angeles S.A.;COOPELAN;347;2005;Elec - Distribution;;11716;48000;;;;;;;;;;;;;;;;;;;;1;;
1976;Chile;Cooperativa Elctrica de Los Angeles S.A.;COOPELAN;347;2006;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
1977;Chile;Cooperativa Elctrica de Los Angeles S.A.;COOPELAN;347;2007;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
1978;Chile;Cooperativa Rural Elctrica de Rio Bueno Ltda;COOPREL;349;1991;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;1;;
1979;Chile;Cooperativa Rural Elctrica de Rio Bueno Ltda;COOPREL;349;1992;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;1;;
1980;Chile;Cooperativa Rural Elctrica de Rio Bueno Ltda;COOPREL;349;1993;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;1;;
1981;Chile;Cooperativa Rural Elctrica de Rio Bueno Ltda;COOPREL;349;1994;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;1;;
1982;Chile;Cooperativa Rural Elctrica de Rio Bueno Ltda;COOPREL;349;1995;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;1;;
1983;Chile;Cooperativa Rural Elctrica de Rio Bueno Ltda;COOPREL;349;1996;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;1;;
1984;Chile;Cooperativa Rural Elctrica de Rio Bueno Ltda;COOPREL;349;1997;Elec - Distribution;;2700;17435.34;;;;;;;;;;;;;;;;;;;;1;;
1985;Chile;Cooperativa Rural Elctrica de Rio Bueno Ltda;COOPREL;349;1998;Elec - Distribution;;4131;17.390.324;;;;;;;;;;;;;;;;;;;;1;;
1986;Chile;Cooperativa Rural Elctrica de Rio Bueno Ltda;COOPREL;349;1999;Elec - Distribution;;4249;16.321.595;;;;;;;;;;;;;;;;;;;;1;;
1987;Chile;Cooperativa Rural Elctrica de Rio Bueno Ltda;COOPREL;349;2000;Elec - Distribution;;4424;16101.53;;;;;;;;;;;;;;;;;;;;1;;
1988;Chile;Cooperativa Rural Elctrica de Rio Bueno Ltda;COOPREL;349;2001;Elec - Distribution;;4542;15500;29;;;;;;;;;;;;;;;;;;;1;;
1989;Chile;Cooperativa Rural Elctrica de Rio Bueno Ltda;COOPREL;349;2002;Elec - Distribution;;4681;16300;33;;;;;;;;;;;;;;;;;;;1;;
1990;Chile;Cooperativa Rural Elctrica de Rio Bueno Ltda;COOPREL;349;2003;Elec - Distribution;;4744;17100;24;;;;1017120000;187220000;1204340000;;;;;;;;;;;;;1;;
1991;Chile;Cooperativa Rural Elctrica de Rio Bueno Ltda;COOPREL;349;2004;Elec - Distribution;;4874;18400;33;;;;1081020000;239690000;1320710000;;;;;;;;;;;;;1;;
1992;Chile;Cooperativa Rural Elctrica de Rio Bueno Ltda;COOPREL;349;2005;Elec - Distribution;;4955;19600;31;;;;;;;;;;;;;;;;;;;1;;
1993;Chile;Cooperativa Rural Elctrica de Rio Bueno Ltda;COOPREL;349;2006;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
1994;Chile;Cooperativa Rural Elctrica de Rio Bueno Ltda;COOPREL;349;2007;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
1995;Chile;Cooperativa de Consumo de Energa Elctrica de Chilln;COPELEC;350;1992;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;0;;
1996;Chile;Cooperativa de Consumo de Energa Elctrica de Chilln;COPELEC;350;1993;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;1;;
1997;Chile;Cooperativa de Consumo de Energa Elctrica de Chilln;COPELEC;350;1994;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;1;;
1998;Chile;Cooperativa de Consumo de Energa Elctrica de Chilln;COPELEC;350;1995;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;1;;
1999;Chile;Cooperativa de Consumo de Energa Elctrica de Chilln;COPELEC;350;1996;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;1;;
2000;Chile;Cooperativa de Consumo de Energa Elctrica de Chilln;COPELEC;350;1997;Elec - Distribution;;22758;57830;;;;;;;;;;;;;;;;;;;;1;;
2001;Chile;Cooperativa de Consumo de Energa Elctrica de Chilln;COPELEC;350;1998;Elec - Distribution;;24424;56.578.933;;;;;;;;;;;;;;;;;;;;1;;
2002;Chile;Cooperativa de Consumo de Energa Elctrica de Chilln;COPELEC;350;1999;Elec - Distribution;;25443;63.130.856;;;;;;;;;;;;;;;;;;;;1;;
2003;Chile;Cooperativa de Consumo de Energa Elctrica de Chilln;COPELEC;350;2000;Elec - Distribution;;27108;67.090.146;;;;;;;;;;;;;;;;;;;;1;;
2004;Chile;Cooperativa de Consumo de Energa Elctrica de Chilln;COPELEC;350;2001;Elec - Distribution;31540;28252;70900;;89;;;;;;0.138;;;;;;;;;;;;1;3.174.382.022;7.966.292.135
2005;Chile;Cooperativa de Consumo de Energa Elctrica de Chilln;COPELEC;350;2002;Elec - Distribution;33789;29493;69080;;80;;;;;;0.1735;;;;;;;;;;;;1;3.686.625;863.5
2006;Chile;Cooperativa de Consumo de Energa Elctrica de Chilln;COPELEC;350;2003;Elec - Distribution;35442;30747;73790;;81;;;3466500000;1004390000;4470890000;0.1667;;;;;;;;;;;;1;3.795.925.926;9.109.876.543
2007;Chile;Cooperativa de Consumo de Energa Elctrica de Chilln;COPELEC;350;2004;Elec - Distribution;37360;32510;77910;;84;;;3977470000;794360000;4771830000;0.194;;;;;;;;;;;;1;3.870.238.095;927.5
2008;Chile;Cooperativa de Consumo de Energa Elctrica de Chilln;COPELEC;350;2005;Elec - Distribution;39002;33688;82500;;97;;;4864180000;1031060000;5895240000;0.1766;;;;;;;;;;;;1;3.472.989.691;8.505.154.639
2009;Chile;Cooperativa de Consumo de Energa Elctrica de Chilln;COPELEC;350;2006;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Chile;Cooperativa de Consumo de Energa Elctrica de Chilln;COPELEC;350;2007;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
2011;Chile;Cooperativa Elctrica Osorno (CREO);CREO;352;1999;Elec - Distribution;;11264;33.480.725;;;;;;;;;;;;;;;;;;;;1;;
2012;Chile;Cooperativa Elctrica Osorno (CREO);CREO;352;2000;Elec - Distribution;;11101;69.523.946;;;;;;;;;;;;;;;;;;;;1;;
2013;Chile;Cooperativa Elctrica Osorno (CREO);CREO;352;2001;Elec - Distribution;;12249;85900;;;;;;;;;;;;;;;;;;;;1;;
2014;Chile;Cooperativa Elctrica Osorno (CREO);CREO;352;2002;Elec - Distribution;;13544;83200;;;;;;;;;;;;;;;;;;;;1;;
2015;Chile;Compaia Electrica Osorno S.A. (CREO-LUZ OSORNO);LUZ OSORNO;352;2003;Elec - Distribution;;14362;86900;;14;;;5094470000;156860000;5251330000;;;;;;;;;;;;;1;1.025.857.143;6.207.142.857
2016;Chile;Compaia Electrica Osorno S.A. (CREO-LUZ OSORNO);LUZ OSORNO;352;2004;Elec - Distribution;;15067;90700;;18;;;5594210000;94510000;5688720000;;;;;;;;;;;;;1;8.370.555.556;5.038.888.889
2017;Chile;Compaia Electrica Osorno S.A. (CREO-LUZ OSORNO);LUZ OSORNO;352;2005;Elec - Distribution;;15588;95200;;18;;;6446340000;641110000;7087450000;;;;;;;;;;;;;1;866;5.288.888.889
2018;Chile;Compaia Electrica Osorno S.A. (CREO-LUZ OSORNO);LUZ OSORNO;352;2006;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Chile;Compaia Electrica Osorno S.A. (CREO-LUZ OSORNO);LUZ OSORNO;352;2007;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Chile;Energa de Casablanca S.A.;EDECSA;353;1996;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;1;;
2021;Chile;Energa de Casablanca S.A.;EDECSA;353;1997;Elec - Distribution;;1831;12.409.214;;;;;;;;;;;;;;;;;;;;1;;
